Filename,Embedding
0.jpg,0.950910747051239,0.22436434030532837,0.11578929424285889,-0.22339722514152527,-0.18118421733379364,-0.5407451391220093,0.23739223182201385,-0.6924667358398438,1.7116634845733643,-0.685731828212738,0.07810154557228088,0.2519526779651642,-0.30297794938087463,0.08479081839323044,1.063828706741333,1.453595757484436,1.1879346370697021,-0.6456565856933594,-0.18450431525707245,-0.9202548861503601,0.2386758029460907,0.11139792203903198,0.09972934424877167,0.39768728613853455,-0.5691491365432739,0.11739673465490341,-0.14615660905838013,0.4881685972213745,0.5951835513114929,1.0879017114639282,0.7874603867530823,0.19995716214179993,-0.4027296304702759,0.6454632878303528,0.4991826117038727,0.45435959100723267,0.29057368636131287,0.8809633851051331,-0.09576614201068878,-0.02523685246706009,1.3608413934707642,-0.09627704322338104,-0.20106352865695953,0.08425736427307129,0.35905691981315613,-0.135520800948143,0.06885959953069687,0.4015376567840576,0.4621735215187073,0.7270678281784058,-0.662560224533081,-0.6308369636535645,0.07104320824146271,0.33060091733932495,-0.02558603323996067,-0.0610949844121933,-0.5656238794326782,0.34578201174736023,-0.2066144049167633,-0.29199084639549255,-0.08221215009689331,-0.49215254187583923,0.2570071220397949,-0.5689544081687927,0.5601946711540222,-0.4244634211063385,-0.6077291369438171,0.6558132767677307,0.35881635546684265,0.06949065625667572,0.2717548608779907,-0.6278991103172302,-0.7138676643371582,-1.1584450006484985,0.1780562698841095,0.051591694355010986,0.4600854516029358,-0.38393068313598633,0.6331313848495483,0.8987905383110046,0.5874729156494141,0.114296555519104,0.12982913851737976,0.7905339598655701,-2.1587467193603516,-0.2272282987833023,0.33916836977005005,-0.1535106748342514,-0.5895047783851624,-0.21873122453689575,-0.49382665753364563,0.3870718479156494,-0.39800310134887695,-0.11264209449291229,0.7218829989433289,1.335540771484375,0.28907087445259094,0.2547299563884735,0.10228877514600754,0.08430520445108414,0.2093489170074463,-0.38037315011024475,0.5155325531959534,1.1441093683242798,-0.20596295595169067,0.3110036849975586,-0.3822023570537567,0.8684093952178955,-0.039804842323064804,0.8975179195404053,0.17812085151672363,0.08540602773427963,-0.676582396030426,-0.1388719379901886,-1.2816616296768188,-0.5874590873718262,-0.24815280735492706,2.5993547439575195,-0.27181610465049744,0.7073494791984558,0.37757232785224915,0.8777487874031067,-0.023583266884088516,-0.09941297769546509,-0.41736307740211487,0.13748572766780853,-0.8610296249389648,0.5260596871376038,-6.659429550170898,-1.2699912786483765,-0.42861616611480713,-0.3184775114059448,0.575353741645813,0.6628555059432983,0.253696471452713,1.025964379310608,-0.1751522272825241,0.4345944821834564,-0.22974221408367157,0.2708195447921753,0.3377436697483063,0.06100063771009445,1.0091254711151123,-0.07305832207202911,-0.5153306126594543,-0.1530347764492035,0.9139496088027954,0.933746874332428,0.7380377054214478,-1.0021885633468628,0.449390709400177,0.09427954256534576,-0.3952699899673462,0.5233541131019592,0.6522058248519897,0.258523166179657,-0.6416640281677246,-0.6005294322967529,0.2049178034067154,0.8859264254570007,-0.05605888366699219,0.14168834686279297,-0.5895228981971741,-0.3675227165222168,0.42742565274238586,0.017325351014733315,0.5296677947044373,0.17322322726249695,-0.46418458223342896,0.20405146479606628,-0.7847805023193359,-0.29846349358558655,0.4059608280658722,0.9657230377197266,0.06321685016155243,0.3998410999774933,1.111819863319397,0.1754208505153656,0.9816388487815857,-0.19907774031162262,0.25090768933296204,-0.01073623076081276,-0.4420832693576813,0.5777591466903687,-0.6009416580200195,-9.68686294555664,-0.3773748278617859,0.20815613865852356,-0.12449998408555984,0.07034959644079208,0.15663886070251465,0.4204477071762085,-0.557630717754364,0.2512681484222412,-0.2097999006509781,0.6263485550880432,0.01422528550028801,-0.8771154284477234,0.25559327006340027,0.1874903440475464,0.4350435137748718,-0.6343246698379517,-0.18033652007579803,-0.41623446345329285,0.3483111262321472,-0.09051536023616791,0.14386868476867676,0.03286759555339813,0.40393730998039246,0.49955105781555176,-0.27879953384399414,-0.4031924605369568,0.6959624290466309,-0.9122800827026367,0.00783245824277401,0.639238178730011,0.1827247589826584,0.28733980655670166,1.1257593631744385,-0.5667838454246521,-0.19291415810585022,0.786098062992096,6.952754020690918,0.2699719965457916,-0.11296884715557098,0.20094497501850128,0.1477954089641571,0.37613242864608765,0.40282121300697327,1.3870675563812256,1.1104226112365723,0.40357640385627747,1.7920418977737427,0.3325044810771942,-0.36635279655456543,0.028935883194208145,0.4903546869754791,-0.1691095232963562,0.9962350726127625,-1.1413849592208862,0.6059339642524719,-0.6249287128448486,0.0973680168390274,-0.16978543996810913,-0.44274958968162537,-0.09902786463499069,0.2852780520915985,0.35853835940361023,1.0583820343017578,-0.16522592306137085,0.3435475528240204,0.29591694474220276,-0.6675548553466797,0.585917592048645,0.027772754430770874,-0.00703786313533783,-0.9519134163856506,0.5941567420959473,-0.21019628643989563,-0.20897012948989868,0.5545027256011963,0.019278697669506073,-2.225682258605957,0.06793522834777832,0.47366997599601746,0.6332768201828003,0.6199513077735901,-0.04725029319524765,0.9956159591674805,-0.4503120183944702,-0.44467201828956604,1.151638150215149,0.05734628438949585,-0.092251718044281,0.2156655639410019,0.6139995455741882,0.16065457463264465,0.6007148027420044,-0.9374421238899231,-0.021476123481988907,-0.434781551361084,0.7916005253791809,-0.08957290649414062,0.7269159555435181,-0.5996155142784119,-0.3146592676639557,0.46791648864746094,0.23723870515823364,-0.1546238660812378,0.4041121304035187,0.36815744638442993,-0.584471583366394,0.18366821110248566,0.37285366654396057,-0.46839261054992676,0.052310843020677567,0.4313619136810303,-0.2236608862876892,0.6157814264297485,0.09979022294282913,1.3828502893447876,0.19163648784160614,-0.030913829803466797,0.28003692626953125,0.4251744747161865,0.11860635876655579,0.5889773368835449,0.9801013469696045,0.33875229954719543,0.3641873002052307,-0.6764900088310242,-0.12155432999134064,0.09185219556093216,0.49572762846946716,-0.12683609127998352,1.4818912744522095,-0.6521171927452087,0.4884214401245117,0.15718922019004822,-0.5685701966285706,-0.022755106911063194,0.7363802790641785,0.45236214995384216,-0.2930934727191925,-0.19833725690841675,0.6269429922103882,0.43298953771591187,-0.4033814072608948,-0.4446127414703369,-0.15464714169502258,1.196364164352417,0.21954113245010376,0.6505678296089172,0.3831532597541809,-0.16087093949317932,2.338010311126709,-0.8953574299812317,0.005456901155412197,-0.4628370702266693,0.6048691868782043,0.45434290170669556,-0.5334168076515198,-0.25756552815437317,0.10330446064472198,1.4904778003692627,-0.9494664072990417,0.3337642550468445,0.5651119351387024,-0.07895873486995697,0.44267189502716064,-0.5552140474319458,0.5805780291557312,-0.8368439674377441,-0.22797882556915283,0.21096552908420563,0.00045616645365953445,0.49105286598205566,-0.38627591729164124,0.11025005578994751,-0.211256742477417,0.030885230749845505,0.18416115641593933,-0.17466793954372406,0.5073321461677551,0.3874278664588928,0.19809694588184357,-0.23001334071159363,0.3040071427822113,-0.7628645896911621,0.5941402316093445,-0.02584013342857361,1.4489415884017944,0.04973326623439789,0.37976688146591187,-0.3544890284538269,0.1470559537410736,0.22960150241851807,0.7038124799728394,0.45293277502059937,-0.06058049201965332,-1.2005620002746582,-0.5191510915756226,0.3985556364059448,-0.8299360871315002,0.09545543789863586,-0.2582017183303833,0.3640517294406891,0.46951067447662354,0.43435296416282654,-0.08571283519268036,0.05719567835330963,0.6615654230117798,-0.3979141414165497,-0.7269949913024902,1.027760624885559,0.17068345844745636,0.608748733997345,-0.25089511275291443,0.6819405555725098,-0.43518733978271484,-0.9962854385375977,0.20357993245124817,-0.010636691004037857,0.20426006615161896,1.2281148433685303,-0.05546768009662628,-0.403518408536911,0.2913641929626465,0.6865133047103882,0.4955596923828125,-0.3209614157676697,-0.5731805562973022,-0.30336180329322815,-0.7275815010070801,1.039817214012146,0.3843708038330078,0.009415548294782639,-0.774596631526947,1.364059329032898,0.08667196333408356,-0.1302168071269989,0.21855761110782623,0.7989574670791626,0.3710627853870392,-0.14938829839229584,1.2375450134277344,-0.5460360646247864,0.9627463817596436,-1.7552363872528076,-0.04356396198272705,-0.22683508694171906,-0.3817325830459595,0.2916713356971741,0.8467907905578613,-0.060718510299921036,1.251618504524231,0.3295987844467163,0.30483508110046387,-0.121955007314682,0.5443297028541565,0.43863099813461304,1.1215718984603882,0.9443801641464233,-0.8834086656570435,-0.17089304327964783,-0.738985002040863,0.4313404858112335,-0.7336651086807251,-0.11788159608840942,0.3692542612552643,0.3339674472808838,-0.057462193071842194,-0.31073009967803955,-0.36535459756851196,0.29493603110313416,0.17937272787094116,0.8591206669807434,0.4395201802253723,0.45241838693618774,-0.09186526387929916,0.056244514882564545,0.2301025539636612,0.09951151907444,-0.1395057737827301,0.5267656445503235,0.4239482581615448,0.035555947571992874,-0.36411041021347046,-0.08705540001392365,0.021573849022388458,0.6467483043670654,-1.0917881727218628,-1.2134863138198853,0.8511346578598022,-0.2961297333240509,0.45527029037475586,0.47351571917533875,0.5952194929122925,0.09817348420619965,-0.16489212214946747,-1.029186725616455,-0.7965169548988342,0.15128527581691742,0.16808103024959564,0.6983458399772644,1.3391038179397583,-0.41570261120796204,0.18955902755260468,0.24616453051567078,0.49431487917900085,0.5215746760368347,-0.3217179477214813,-0.5106983184814453,0.7090826034545898,0.4452587962150574,0.0773458331823349,-0.8341473340988159,-0.1540878713130951,-0.09928002953529358,0.28793057799339294,-0.12446042150259018,0.2614951729774475,0.5311223864555359,0.10017340630292892,0.47926461696624756,-1.7156562805175781,-0.5165015459060669,-0.8774634003639221,0.8610278964042664,0.013353005051612854,0.2029215395450592,0.4008336067199707,1.0269529819488525,0.34031808376312256,-0.47352367639541626,1.1826937198638916,-0.6279617547988892,0.18017859756946564,0.6377987265586853,-0.15004239976406097,0.08520567417144775,-0.3913806676864624,0.38643407821655273,-0.32645633816719055,1.0452200174331665,1.315511703491211,-0.12422272562980652,0.049337584525346756,0.36973440647125244,0.2797945737838745,0.39399945735931396,-0.14445120096206665,-0.009634546935558319,0.07659277319908142,-0.25535356998443604,0.39082422852516174,0.3485325574874878,0.9481849670410156,-0.3333856165409088,0.46406248211860657,-0.29865968227386475,0.33120274543762207,0.3301581144332886,1.230322241783142,0.24532532691955566,0.873086154460907,0.3027150630950928,-0.2719570994377136,0.28490757942199707,0.5985738039016724,0.29121923446655273,0.1738784909248352,-0.1227201372385025,0.6493235230445862,0.18044914305210114,0.019299272447824478,-0.41938793659210205,0.2603289484977722,-0.12800079584121704,-0.40354788303375244,0.5922495126724243,0.5627315044403076,-0.8957819938659668,-0.8164340853691101,0.42807069420814514,0.0045212022960186005,-0.05481543764472008,0.16806566715240479,0.1606970727443695,-0.23089031875133514,-0.2665460407733917,1.1928789615631104,1.1659250259399414,-0.10708288103342056,-0.3431766629219055,0.18600574135780334,1.7341254949569702,0.3452199399471283,0.9789546132087708,2.15675950050354,1.3620141744613647,-0.5007598996162415,0.45218151807785034,0.36301663517951965,0.05302281677722931,-0.5130355358123779,0.1687697470188141,0.16933903098106384,-0.3869890868663788,-0.22555047273635864,-0.36134713888168335,-0.17048834264278412,-0.057748548686504364,-0.04149390757083893,-0.20021238923072815,0.5498355627059937,-0.22830769419670105,0.6159123182296753,-0.2181214988231659,-0.36050525307655334,0.5169358253479004,0.6356375217437744,0.13425081968307495,0.4492541551589966,6.821004867553711,0.7870765924453735,-0.21164415776729584,-0.4191517233848572,0.3887978494167328,0.5009701251983643,-0.4142983555793762,0.3864993155002594,0.1413296014070511,0.1304726004600525,0.518760621547699,-0.4746750593185425,-0.5944004654884338,0.4390046000480652,0.37981152534484863,0.6282893419265747,1.0033771991729736,0.19109982252120972,0.6961550712585449,0.2641701102256775,-1.2081060409545898,-5.481776714324951,0.5298752784729004,0.11568198353052139,-0.47213298082351685,-1.2044031620025635,-0.6454305052757263,0.5786676406860352,-0.2479621022939682,0.04223766177892685,0.45553112030029297,0.23874221742153168,0.9449185729026794,0.4599175751209259,0.011248227208852768,0.7745611667633057,0.6164103150367737,-0.10778255760669708,-0.6788792610168457,0.5596333146095276,-0.4111194610595703,-0.3200879693031311,1.674928903579712,0.7613352537155151,0.3250269293785095,-0.10696151852607727,-6.869888782501221,-0.8435989022254944,-0.0662788599729538,0.15664681792259216,0.4877653419971466,-0.05899091437458992,0.0461576022207737,0.1179625391960144,0.1940578818321228,0.5860337018966675,-0.4108222424983978,0.5216360092163086,0.1660810261964798,0.11070287972688675,0.1383862942457199,0.8248533606529236,0.061091355979442596,0.020399777218699455,-0.14097270369529724,-0.3449946343898773,1.0564477443695068,0.0543162003159523,-0.17677797377109528,0.4954368472099304,-0.46233081817626953,-0.5854970216751099,-0.13432271778583527,0.149277925491333,1.2079585790634155,0.13966260850429535,0.6347144246101379,0.08766172081232071,-0.4965929388999939,0.166090190410614,-0.16530576348304749,0.35385650396347046,-0.7545296549797058,-0.7233079075813293,-0.07546453922986984,-0.6188057065010071,-0.2735210657119751,-0.08186782151460648,-0.27961695194244385,1.0412349700927734,0.07084113359451294,0.16996698081493378,0.24285833537578583,0.3016028106212616,0.6301060914993286,-0.2784685790538788,0.1867108941078186,-0.2334384322166443,1.0622750520706177,-0.12723320722579956,0.15138503909111023,0.394724041223526,-0.11155852675437927,-0.2844727337360382,-0.19919851422309875,0.8373396396636963,-0.10157544910907745,0.7337250113487244,-0.24878068268299103,0.450731098651886,0.9406023025512695,-0.04774244874715805,-0.11366603523492813,-0.041408851742744446,0.6778160333633423,-0.2345174103975296,-0.009376637637615204,-0.5377656817436218,0.33871522545814514,0.5247241854667664,1.177022099494934,0.4597315788269043,-0.29101482033729553,0.9742503762245178,0.7184464931488037,-0.3130916655063629,-0.22509561479091644,0.5034855604171753,-0.6268447637557983,0.5617339015007019,-0.3650933802127838,0.10844868421554565,0.0025807544589042664,-0.17938268184661865,-0.3852896988391876,0.3879774212837219,-0.2104330062866211,0.40960943698883057,0.4203917980194092,-0.4213632643222809,-0.907826840877533,-0.5146303772926331,0.2440226674079895,-0.7822737693786621,0.2017175406217575,0.8741680979728699,-0.6762517690658569,-0.0791669487953186,-0.5214622020721436,0.3172721266746521,0.30590158700942993,-0.896992564201355,0.47338107228279114,-0.28057417273521423,0.2658984661102295,0.11105189472436905,-2.1567461490631104,0.5201259255409241,0.5679230690002441,-0.3332519829273224,0.7639060616493225,-0.808978259563446,-0.16767261922359467,0.8078155517578125
